contract_id,counterpart_id,date,number,quantity_mt,delivery_due_date,total_by_ctr,price_without_vat,vat,price_with_vat,shipped_by_supplier_mt,received_on_wh_mt,contract_group_id,contract_type_id
551,175,2023-07-16,7428849,,,,63182.04200000001,0.0,63182.04200000001,,0.0,133,50
552,180,2023-11-27,7469598,,2024-02-19,,227560.08000000002,0.0,227560.08000000002,,0.0,135,38
553,188,2023-09-04,7467699,5000.0,2023-11-18,3200000.0,3175932.9910000004,0.0,3175932.9910000004,,0.0,125,33
554,188,2023-09-11,7496681,5000.0,2023-11-18,2900000.0,2841406.7770000007,0.0,2841406.7770000007,,0.0,125,43
555,191,2024-04-10,7489808,1700.0,2024-02-19,1640000.0,1635245.5019999999,0.0,1635245.5019999999,,0.0,135,37
556,198,2024-12-02,7447560,,,,396.00000000000006,0.0,396.00000000000006,,0.0,133,31
557,209,2023-09-05,7444523,3000.0,2023-11-18,330000.0,322531.0,0.0,322531.0,,0.0,130,37
558,211,2023-09-13,7499134,,2023-11-18,,804724.4260000001,0.0,804724.4260000001,,0.0,127,45
559,211,2023-08-22,7456176,,2023-11-18,,1307257.864,0.0,1307257.864,,0.0,125,45
560,230,2024-11-30,7496245,,,275000.0,275000.0,0.0,275000.0,,0.0,133,35
561,233,2023-08-04,7447603,,,,2110077.8490000204,0.0,2110077.8490000204,,0.0,133,13
562,233,2023-07-10,7422469,,,,0.0,0.0,0.0,,0.0,133,15
563,246,2023-08-16,7499767,,,,446600.00000000006,0.0,446600.00000000006,,0.0,133,42
564,247,2023-08-17,7460002,,,,13486.000000000002,0.0,13486.000000000002,,0.0,133,46
565,248,2023-08-29,7495581,,,,2970.0000000000005,0.0,2970.0000000000005,,0.0,133,10
566,250,2023-07-18,7441339,,2024-09-17,,750961.8,0.0,750961.8,,0.0,111,40
567,250,2023-07-14,7474577,,2024-09-13,,2628498.455,0.0,2628498.455,,0.0,112,40
568,250,2023-07-14,7400417,,2024-10-14,,397449.70800000004,0.0,397449.70800000004,,0.0,113,40
569,250,2023-07-13,7464134,,2024-11-12,,718163.3800000001,0.0,718163.3800000001,,0.0,114,40
570,250,2023-07-12,7454079,,2024-11-11,,779024.0040000001,0.0,779024.0040000001,,0.0,115,40
571,250,2023-07-12,7429879,,2024-11-25,,48806.4,0.0,48806.4,,0.0,109,40
572,250,2023-07-10,7420499,,2024-11-24,,44739.200000000004,0.0,44739.200000000004,,0.0,110,40
573,250,2023-07-18,7462399,,2023-11-18,,6454108.045000001,0.0,6454108.045000001,,0.0,128,40
574,250,2023-07-18,7412064,,2023-11-18,,6273744.176033059,0.0,6273744.176033059,,0.0,129,40
575,250,2023-07-18,7481658,,2023-11-18,,6213085.037655903,0.0,6213085.037655903,,0.0,125,40
576,250,2023-07-18,7494076,,2023-11-18,,5381745.139999999,0.0,5381745.139999999,,0.0,130,40
577,250,2023-07-18,7473901,,2023-11-18,,5199354.607950273,0.0,5199354.607950273,,0.0,127,40
578,250,2023-07-18,7441109,,2024-01-19,,3935349.1912682536,0.0,3935349.1912682536,,0.0,131,40
579,250,2023-07-21,7408374,,2024-05-05,,3070536.5217093024,0.0,3070536.5217093024,,0.0,132,40
580,250,2023-07-18,7432242,,2023-11-18,,4355100.618959596,0.0,4355100.618959596,,0.0,126,40
581,250,2023-07-21,7454453,,2024-02-19,,1732757.9115085122,0.0,1732757.9115085122,,0.0,124,40
582,250,2023-07-21,7403546,,2024-02-19,,4909480.749274118,0.0,4909480.749274118,,0.0,135,40
583,250,2023-07-18,7435322,,2024-05-18,,768375.3,0.0,768375.3,,0.0,134,40
584,250,2023-07-19,7498310,,2025-01-19,,36604.8,0.0,36604.8,,0.0,116,40
585,250,2023-07-18,7458712,,2025-04-17,,907020.378,0.0,907020.378,,0.0,117,40
586,251,2023-07-18,7441366,,2024-09-17,,1125.0,0.2,1350.0,,0.0,111,17
587,251,2023-07-14,7430304,,2024-10-14,,1500.0,0.2,1800.0,,0.0,113,17
588,251,2023-07-13,7402840,,2024-11-12,,1375.0000000000002,0.2,1650.0000000000002,,0.0,114,17
589,251,2023-07-12,7498037,,2024-11-11,,1375.0000000000002,0.2,1650.0000000000002,,0.0,115,17
590,252,2023-07-18,7452952,,2024-09-17,,17781.45,0.2,21337.739999999998,,0.0,111,41
591,252,2023-07-14,7424654,,2024-09-13,,74382.50416666668,0.2,89259.005,,0.0,112,41
592,252,2023-07-14,7484965,,2024-10-14,,50574.27,0.2,60689.123999999996,,0.0,113,41
593,272,2024-01-13,7471078,,2024-05-18,,39600.0,0.05,41580.0,,0.0,134,39
594,279,2023-08-30,7466804,5000.0,2023-11-18,760000.0,752830.9140000001,0.0,752830.9140000001,,0.0,129,56
595,171,2025-03-05,7440103,220.0,2023-10-13,520300.0,2365.0,0.0,2365.0,220.00000000000003,220.14000000000001,137,32
596,273,2025-01-31,7420249,850.0,2025-03-01,2618000.0000000005,3080.0000000000005,0.0,3080.0000000000005,852.994,853.844,121,32
597,275,2025-01-31,7406268,1300.0,2025-03-03,5148000.0,3245.9016393442625,0.22,3960.0,1217.043,1219.1459999999997,123,32
598,273,2025-02-02,7484430,730.0,2025-03-05,2248400.0000000005,3080.0000000000005,0.0,3080.0000000000005,734.468,736.288,118,32
599,280,2025-03-07,7469683,360.0,2025-04-07,5837040.000000001,14740.0,0.1,16214.000000000002,357.0221194029851,356.48600000000005,138,18
600,197,2025-03-07,7436777,330.0,2025-04-07,108900.0,330.0,0.0,330.0,332.2289166666667,333.5489166666666,138,32
601,105,2023-09-06,7429905,,2024-02-19,12703482.000000002,12703482.000000002,0.0,12703482.000000002,,0.0,124,51
602,105,2023-11-24,7475260,,2024-02-19,29775988.000000004,29775988.000000004,0.0,29775988.000000004,,0.0,135,51
603,155,2023-07-10,7440359,,2024-11-24,,0.0,0.0,0.0,,0.0,110,16
604,155,2023-07-19,7464991,,2025-01-19,,0.0,0.0,0.0,,0.0,116,16
605,155,2023-07-18,7431343,,2025-04-17,,0.0,0.0,0.0,,0.0,117,16
606,233,2023-09-28,7467384,,,,0.0,0.0,,,0.0,133,58
607,233,2023-09-03,7434000,,,,0.0,0.0,,,0.0,133,1
608,233,2023-09-03,7433570,,,,0.0,0.0,,,0.0,133,59
