payment_id,internal_number,payment_date,contract_id,counterpart_id,received_rub,paid_rub,operation_type
1462,714596143,2024-06-24,60,16,244189.44,0.0,Возврат от поставщика
1463,714999468,2024-07-04,235,105,0.0,66.0,Комиссия банка
1464,714111619,2024-07-04,235,105,0.0,66.0,Комиссия банка
1465,714205429,2024-07-04,235,105,0.0,66.0,Комиссия банка
1466,714491219,2024-07-04,291,182,0.0,11000.0,Оплата поставщику
1467,714795447,2024-07-04,300,194,0.0,44000.0,Оплата поставщику
1468,714846646,2024-07-04,500,233,0.0,110000.00000000001,Перечисление подотчетному лицу
1469,714110784,2024-06-27,233,101,0.0,3326.4,Оплата поставщику
1470,714450460,2024-07-05,235,105,0.0,66.0,Комиссия банка
1471,714008917,2024-07-05,500,233,0.0,341052.569,Перечисление заработной платы по ведомостям
1472,714936507,2024-07-06,431,31,0.0,44866.8,Оплата поставщику
1473,714021320,2024-07-06,183,31,0.0,347886.0,Оплата поставщику
1474,714901944,2024-07-06,235,105,0.0,66.0,Комиссия банка
1475,714366957,2024-07-06,235,105,0.0,66.0,Комиссия банка
1476,714629818,2024-07-06,235,105,0.0,66.0,Комиссия банка
1477,714290936,2024-07-06,235,105,0.0,66.0,Комиссия банка
1478,714972956,2024-07-06,235,105,0.0,66.0,Комиссия банка
1479,714160258,2024-07-06,608,233,0.0,431.20000000000005,Перечисление подотчетному лицу
1480,714351230,2024-07-06,606,233,0.0,8415.0,Перечисление подотчетному лицу
1481,714873231,2024-07-06,352,285,0.0,19000.0,Оплата поставщику
1482,714123664,2024-07-10,235,105,0.0,66.0,Комиссия банка
1483,714351663,2024-07-10,235,105,0.0,66.0,Комиссия банка
1484,714841882,2024-07-10,235,105,0.0,66.0,Комиссия банка
1485,714826027,2024-07-10,236,107,0.0,12735.0,Оплата поставщику
1486,714019788,2024-07-10,257,131,0.0,18000.0,Оплата поставщику
1487,714262609,2024-07-10,483,155,0.0,708712.236,Уплата налога
1488,714448492,2024-07-10,551,175,0.0,3762.9240000000004,Уплата налога
1489,714740204,2024-07-10,317,220,0.0,11127.6,Оплата поставщику
1490,714596171,2024-07-10,500,233,0.0,293243.852,Перечисление заработной платы по ведомостям
1491,714730062,2024-07-10,500,233,0.0,131587.5,Перечисление заработной платы по ведомостям
1492,714451105,2024-07-06,490,155,6050587.984000001,0.0,Возврат налога
1493,714258968,2024-07-12,257,131,9000.0,0.0,Возврат от поставщика
1494,714460178,2024-07-13,232,99,0.0,1485.0000000000002,Оплата поставщику
1495,714222277,2024-07-13,232,99,0.0,3397.9220000000005,Оплата поставщику
1496,714998984,2024-07-13,235,105,0.0,66.0,Комиссия банка
1497,714173758,2024-07-13,235,105,0.0,66.0,Комиссия банка
1498,714282157,2024-07-13,235,105,0.0,66.0,Комиссия банка
1499,714547283,2024-07-13,235,105,0.0,66.0,Комиссия банка
1500,714455523,2024-07-13,333,249,0.0,1672.0000000000002,Оплата поставщику
1501,714906271,2024-07-13,341,267,0.0,1520.0,Оплата поставщику
1502,714963755,2024-07-08,454,64,0.0,3240.0,Оплата поставщику
1503,714577404,2024-07-16,235,105,0.0,66.0,Комиссия банка
1504,714856536,2024-07-16,235,105,0.0,66.0,Комиссия банка
1505,714779027,2024-07-16,235,105,0.0,66.0,Комиссия банка
1506,714336499,2024-07-16,235,105,0.0,66.0,Комиссия банка
1507,714257385,2024-07-16,235,105,0.0,66.0,Комиссия банка
1508,714139300,2024-07-16,291,182,0.0,5500.0,Оплата поставщику
1509,714011461,2024-07-16,294,187,79200.0,0.0,Возврат от поставщика
1510,714783788,2024-07-16,317,220,0.0,3234.0000000000005,Оплата поставщику
1511,714541457,2024-07-16,500,233,0.0,21965.471,Перечисление заработной платы по ведомостям
1512,714669053,2024-07-16,606,233,0.0,4400.0,Перечисление подотчетному лицу
1513,714542898,2024-07-16,334,258,0.0,9536.1,Оплата поставщику
1514,714061930,2024-07-20,483,155,0.0,957454.236,Уплата налога
1515,714999826,2024-07-20,291,182,0.0,33000.0,Оплата поставщику
1516,714753441,2024-07-20,500,233,0.0,210554.905,Перечисление заработной платы по ведомостям
1517,714403612,2024-07-20,606,233,0.0,12648.900000000001,Перечисление подотчетному лицу
1518,714396149,2024-07-20,501,233,0.0,55000.00000000001,Перечисление подотчетному лицу
1519,714181658,2024-07-23,500,233,0.0,21965.471,Перечисление заработной платы по ведомостям
1520,714297888,2024-07-12,72,286,0.0,4000000.0,Оплата поставщику
1521,714940070,2024-07-13,72,286,0.0,4750000.0,Оплата поставщику
1522,714099873,2024-07-13,72,286,0.0,2625000.0,Оплата поставщику
1523,714475988,2024-07-26,317,220,0.0,1003.2,Оплата поставщику
1524,714412236,2024-07-26,319,223,0.0,49500.00000000001,Оплата поставщику
1525,714282495,2024-07-26,500,233,0.0,23446.500000000004,Перечисление заработной платы работнику
1526,714969241,2024-07-26,500,233,0.0,246405.434,Перечисление заработной платы по ведомостям
1527,714451728,2024-07-26,500,233,0.0,66171.644,Перечисление заработной платы по ведомостям
1528,714263247,2024-07-26,500,233,0.0,143550.0,Перечисление заработной платы по ведомостям
1529,714192066,2024-07-27,256,130,0.0,1350.0,Комиссия банка
1530,714389297,2024-07-27,256,130,0.0,1350.0,Комиссия банка
1531,714357663,2024-07-27,279,161,0.0,7140.0,Комиссия банка
1532,714490096,2024-07-15,358,273,0.0,132472.0,Оплата поставщику
1533,714919021,2024-07-15,358,273,0.0,794832.0,Оплата поставщику
1534,714476407,2024-07-30,483,155,0.0,129937.2,Уплата налога
1535,714267743,2024-07-30,277,160,0.0,12000.0,Оплата поставщику
1536,714968536,2024-07-30,313,212,0.0,143000.0,Оплата поставщику
1537,714026028,2024-07-30,321,226,0.0,24200.000000000004,Оплата поставщику
1538,714327205,2024-07-30,346,277,0.0,20900.0,Оплата поставщику
1539,714428103,2024-08-01,562,233,0.0,1650.0000000000002,Перевод на другой счет организации
1540,714865317,2024-08-01,562,233,1650.0000000000002,0.0,Перевод с другого счета
1541,714896303,2024-08-01,564,247,0.0,1056.0,Уплата налога
1542,714263425,2024-08-01,564,247,0.0,4620.0,Уплата налога
1543,714058295,2024-08-01,333,249,0.0,1672.0000000000002,Оплата поставщику
1544,714581151,2024-08-01,337,261,0.0,14.25,Комиссия банка
1545,714424391,2024-07-29,2,2,81514143.81000002,0.0,Оплата от покупателя
1546,714808125,2024-07-26,5,2,93698138.13800001,0.0,Оплата от покупателя
1547,714638547,2024-08-03,177,25,0.0,792.0000000000001,Комиссия банка
1548,714019143,2024-08-03,418,117,0.0,54.0,Комиссия банка
1549,714357157,2024-08-03,418,117,0.0,108.0,Комиссия банка
1550,714038306,2024-08-03,418,117,0.0,108.0,Комиссия банка
1551,714635916,2024-08-03,418,117,0.0,1080.0,Комиссия банка
1552,714273431,2024-07-22,489,155,7789597.223999999,0.0,Возврат налога
1553,714758741,2024-08-03,562,233,0.0,60475800.00000001,Перевод на другой счет организации
1554,714599162,2024-08-03,561,233,0.0,196900000.00000003,Депозит
1555,714294974,2024-08-03,562,233,60475800.00000001,0.0,Перевод с другого счета
1556,714140299,2024-08-08,177,25,0.0,44.0,Комиссия банка
1557,714167456,2024-08-08,252,125,0.0,10710.0,Оплата поставщику
1558,714117577,2024-08-08,562,233,0.0,1100.0,Перевод на другой счет организации
1559,714461429,2024-08-08,562,233,1100.0,0.0,Перевод с другого счета
1560,714413004,2024-08-02,454,64,0.0,19440.0,Оплата поставщику
1561,714324707,2024-08-10,252,125,0.0,72144.0,Оплата поставщику
1562,714079471,2024-08-10,256,130,0.0,630.0,Комиссия банка
1563,714822215,2024-08-10,551,175,0.0,3029.5430000000006,Уплата налога
1564,714421378,2024-08-10,501,233,0.0,6505.862000000001,Перечисление подотчетному лицу
1565,714850189,2024-08-10,500,233,0.0,31430.190000000002,Перечисление заработной платы работнику
1566,714551892,2024-08-10,500,233,0.0,39305.673,Перечисление заработной платы работнику
1567,714150702,2024-08-10,562,233,0.0,429000.00000000006,Перевод на другой счет организации
1568,714635575,2024-08-10,561,233,0.0,74800000.0,Депозит
1569,714122261,2024-08-10,561,233,500341.776,0.0,Прочее поступление
1570,714412015,2024-08-10,561,233,196900000.00000003,0.0,Депозит
1571,714373244,2024-08-10,562,233,429000.00000000006,0.0,Перевод с другого счета
1572,714347092,2024-08-10,500,233,0.0,239687.97600000002,Перечисление заработной платы по ведомостям
1573,714236432,2024-08-10,500,233,0.0,144118.964,Перечисление заработной платы по ведомостям
1574,714167262,2024-08-10,500,233,0.0,30811.440000000002,Перечисление заработной платы по ведомостям
1575,714676495,2024-08-10,333,249,0.0,1672.0000000000002,Оплата поставщику
1576,714864493,2024-08-05,61,98,0.0,2041396.5600000005,Оплата поставщику
1577,714973612,2024-08-13,256,130,0.0,180.0,Комиссия банка
1578,714329526,2024-08-13,291,182,0.0,16500.0,Оплата поставщику
1579,714395516,2024-08-13,561,233,81460.269,0.0,Прочее поступление
1580,714526257,2024-08-13,561,233,74800000.0,0.0,Депозит
1581,714581077,2024-08-14,223,78,0.0,29150.000000000004,Оплата поставщику
1582,714717517,2024-08-14,224,79,0.0,8798.900000000001,Оплата поставщику
1583,714842515,2024-08-14,256,130,0.0,90.0,Комиссия банка
1584,714552784,2024-08-14,322,229,0.0,18954.573,Прочее списание
1585,714924544,2024-08-14,322,229,0.0,18954.573,Прочее списание
1586,714183451,2024-08-14,606,233,0.0,4620.0,Перечисление подотчетному лицу
1587,714662219,2024-08-14,562,233,231000.00000000003,0.0,Перевод с другого счета
1588,714178169,2024-08-14,562,233,0.0,231000.00000000003,Перевод на другой счет организации
1589,714461801,2024-08-14,561,233,0.0,165000000.0,Депозит
1590,714457999,2024-08-07,62,28,0.0,17416348.717093356,Оплата поставщику
1591,714109396,2024-08-15,249,122,0.0,16110.0,Оплата поставщику
1592,714661496,2024-08-15,250,123,0.0,4356.0,Оплата поставщику
1593,714035074,2024-08-15,256,130,0.0,90.0,Комиссия банка
1594,714745322,2024-08-15,322,229,0.0,62700.00000000001,Прочее списание
1595,714841892,2024-08-15,561,233,59897.255000000005,0.0,Прочее поступление
1596,714873915,2024-08-15,561,233,165000000.0,0.0,Депозит
1597,714789910,2024-08-16,256,130,0.0,180.0,Комиссия банка
1598,714668962,2024-08-16,291,182,0.0,16500.0,Оплата поставщику
1599,714519293,2024-08-16,561,233,0.0,166870000.0,Депозит
1600,714952351,2024-08-16,501,233,0.0,33000.0,Перечисление подотчетному лицу
1601,714872768,2024-08-08,357,273,0.0,12140.638986000004,Оплата поставщику
1602,714774429,2024-08-08,357,273,0.0,315656.6136360001,Оплата поставщику
1603,714996116,2024-08-17,256,130,0.0,90.0,Комиссия банка
1604,714511716,2024-08-17,562,233,137500.0,0.0,Перевод с другого счета
1605,714472627,2024-08-17,562,233,0.0,137500.0,Перевод на другой счет организации
1606,714204253,2024-08-17,561,233,0.0,166760000.0,Депозит
1607,714395930,2024-08-17,561,233,60576.098000000005,0.0,Прочее поступление
1608,714195450,2024-08-17,561,233,166870000.0,0.0,Депозит
1609,714181719,2024-08-20,167,9,0.0,16500.0,Оплата поставщику
1610,714267320,2024-08-20,252,125,0.0,90000.0,Оплата поставщику
1611,714262816,2024-08-20,256,130,0.0,90.0,Комиссия банка
1612,714649743,2024-08-20,317,220,0.0,1861.2,Оплата поставщику
1613,714510646,2024-08-20,562,233,0.0,132000.0,Перевод на другой счет организации
1614,714716362,2024-08-20,561,233,0.0,165770000.0,Депозит
1615,714785475,2024-08-20,561,233,181608.49300000002,0.0,Прочее поступление
1616,714712338,2024-08-20,561,233,166760000.0,0.0,Депозит
1617,714567455,2024-08-20,500,233,0.0,136074.928,Перечисление заработной платы по ведомостям
1618,714073519,2024-08-20,562,233,132000.0,0.0,Перевод с другого счета
1619,714425576,2024-08-13,269,58,0.0,2160.4896000000003,Оплата поставщику
1620,714001326,2024-08-13,269,58,0.0,21604.896000000004,Оплата поставщику
1621,714723346,2024-08-21,256,130,0.0,90.0,Комиссия банка
1622,714672777,2024-08-21,483,155,0.0,622890.0,Уплата налога
1623,714881782,2024-08-21,483,155,0.0,622890.0,Уплата налога
1624,714035620,2024-08-13,305,199,0.0,465677.77318431437,Оплата поставщику
1625,714892601,2024-08-21,562,233,1320000.0,0.0,Перевод с другого счета
1626,714766350,2024-08-21,562,233,0.0,1320000.0,Перевод на другой счет организации
1627,714036884,2024-08-21,561,233,0.0,165550000.0,Депозит
1628,714205780,2024-08-21,561,233,60176.776000000005,0.0,Прочее поступление
1629,714089141,2024-08-21,561,233,165770000.0,0.0,Депозит
1630,714919461,2024-08-22,177,25,0.0,23.1,Комиссия банка
1631,714162452,2024-08-14,63,114,0.0,5761305.600000001,Оплата поставщику
1632,714599980,2024-08-22,256,130,0.0,90.0,Комиссия банка
1633,714272015,2024-08-22,561,233,0.0,103950000.00000001,Депозит
1634,714763185,2024-08-22,561,233,60096.916000000005,0.0,Прочее поступление
1635,714949431,2024-08-22,561,233,165550000.0,0.0,Депозит
1636,714823877,2024-08-22,608,233,0.0,4145.900000000001,Перечисление подотчетному лицу
1637,714681436,2024-08-22,606,233,0.0,556.1600000000001,Перечисление подотчетному лицу
1638,714355753,2024-08-22,606,233,0.0,680.9000000000001,Перечисление подотчетному лицу
1639,714041724,2024-08-11,82,76,0.0,66000000.0,Оплата поставщику
1640,714843517,2024-08-23,256,130,0.0,180.0,Комиссия банка
1641,714974484,2024-08-15,71,158,34155.0,0.0,Оплата от покупателя
1642,714431730,2024-08-23,562,233,0.0,550000.0,Перевод на другой счет организации
1643,714459794,2024-08-23,561,233,0.0,103180000.00000001,Депозит
1644,714989289,2024-08-23,561,233,37735.26900000001,0.0,Прочее поступление
1645,714220435,2024-08-23,561,233,103950000.00000001,0.0,Депозит
1646,714051860,2024-08-23,562,233,550000.0,0.0,Перевод с другого счета
1647,714839057,2024-08-16,271,4,0.0,72016.32,Оплата поставщику
1648,714802037,2024-08-16,268,58,0.0,29700.000000000004,Оплата поставщику
1649,714646910,2024-08-16,67,76,0.0,39002913.88298374,Оплата поставщику
1650,714656741,2024-08-16,67,76,0.0,630971.4545739178,Оплата поставщику
1651,714532736,2024-08-24,256,130,0.0,270.0,Комиссия банка
1652,714473711,2024-08-16,270,133,0.0,72016.32,Оплата поставщику
1653,714786527,2024-08-16,272,137,0.0,72016.32,Оплата поставщику
1654,714598543,2024-08-16,273,140,0.0,72016.32,Оплата поставщику
1655,714259097,2024-08-16,276,157,0.0,278380.4343406836,Оплата поставщику
1656,714866577,2024-08-24,291,182,0.0,16500.0,Оплата поставщику
1657,714561097,2024-08-24,562,233,0.0,550000.0,Перевод на другой счет организации
1658,714987740,2024-08-24,562,233,0.0,660000.0,Перевод на другой счет организации
1659,714933667,2024-08-24,561,233,0.0,48290000.00000001,Депозит
1660,714155688,2024-08-24,561,233,37455.74800000001,0.0,Прочее поступление
1661,714230318,2024-08-24,561,233,103180000.00000001,0.0,Депозит
1662,714598980,2024-08-24,500,233,0.0,3772.8460000000005,Перечисление заработной платы работнику
1663,714379806,2024-08-24,500,233,0.0,38114.846000000005,Перечисление заработной платы работнику
1664,714335892,2024-08-24,500,233,0.0,435824.56500000006,Перечисление заработной платы по ведомостям
1665,714499542,2024-08-24,562,233,660000.0,0.0,Перевод с другого счета
1666,714307791,2024-08-24,500,233,0.0,230617.266,Перечисление заработной платы по ведомостям
1667,714495535,2024-08-24,562,233,550000.0,0.0,Перевод с другого счета
1668,714515399,2024-08-16,590,252,0.0,21337.739999999998,Уплата налога
1669,714523698,2024-08-19,274,89,0.0,72016.32,Оплата поставщику
1670,714345539,2024-08-19,275,90,0.0,72016.32,Оплата поставщику
1671,714104287,2024-08-27,235,105,0.0,2200.0,Комиссия банка
1672,714302871,2024-08-27,256,130,0.0,90.0,Комиссия банка
1673,714781181,2024-08-27,256,130,0.0,1350.0,Комиссия банка
1674,714443911,2024-08-27,256,130,0.0,1350.0,Комиссия банка
1675,714241820,2024-08-27,279,161,0.0,7140.0,Комиссия банка
1676,714819141,2024-08-27,562,233,165000.0,0.0,Перевод с другого счета
1677,714144115,2024-08-27,562,233,0.0,165000.0,Перевод на другой счет организации
1678,714343257,2024-08-27,561,233,0.0,45100000.0,Депозит
1679,714308471,2024-08-27,561,233,52589.79000000001,0.0,Прочее поступление
1680,714303522,2024-08-27,561,233,48290000.00000001,0.0,Депозит
1681,714212549,2024-08-20,274,89,0.0,59920.45889280001,Оплата поставщику
1682,714352975,2024-08-20,275,90,0.0,69085.255776,Оплата поставщику
1683,714952359,2024-08-28,256,130,0.0,45.0,Комиссия банка
1684,714114969,2024-08-28,256,130,0.0,180.0,Комиссия банка
1685,714062024,2024-08-28,256,130,0.0,12873.564,Комиссия банка
1686,714047567,2024-08-28,256,130,0.0,64367.82000000001,Комиссия банка
1687,714953408,2024-08-16,74,148,0.0,4324126.07635544,Оплата поставщику
1688,714968494,2024-08-28,483,155,0.0,104619.59999999999,Уплата налога
1689,714795178,2024-08-28,287,176,0.0,18472.036,Оплата поставщику
1690,714007755,2024-08-28,562,233,0.0,275000.0,Перевод на другой счет организации
1691,714891786,2024-08-28,561,233,16371.916000000001,0.0,Прочее поступление
1692,714898033,2024-08-28,561,233,45100000.0,0.0,Депозит
1693,714612147,2024-08-28,562,233,275000.0,0.0,Перевод с другого счета
1694,714678463,2024-08-21,271,4,0.0,71081.54816640001,Оплата поставщику
1695,714387128,2024-08-21,274,89,0.0,72016.32,Оплата поставщику
1696,714934654,2024-08-21,275,90,0.0,72016.32,Оплата поставщику
1697,714842309,2024-08-29,235,105,0.0,66.0,Комиссия банка
1698,714488040,2024-08-29,235,105,0.0,66.0,Комиссия банка
1699,714337687,2024-08-29,235,105,0.0,66.0,Комиссия банка
1700,714930252,2024-08-29,235,105,0.0,66.0,Комиссия банка
1701,714036688,2024-08-29,235,105,0.0,66.0,Комиссия банка
1702,714292264,2024-08-29,235,105,0.0,66.0,Комиссия банка
1703,714362875,2024-08-29,235,105,0.0,66.0,Комиссия банка
1704,714296233,2024-08-29,235,105,0.0,66.0,Комиссия банка
1705,714557656,2024-08-29,235,105,0.0,66.0,Комиссия банка
1706,714997283,2024-08-29,235,105,0.0,66.0,Комиссия банка
1707,714313956,2024-08-29,235,105,0.0,66.0,Комиссия банка
1708,714758956,2024-08-29,235,105,0.0,550.0,Комиссия банка
1709,714977801,2024-08-29,235,105,0.0,2750.0,Комиссия банка
1710,714509325,2024-08-29,236,107,0.0,360.0,Оплата поставщику
1711,714270031,2024-08-29,252,125,0.0,47580.336,Оплата поставщику
1712,714234930,2024-08-29,256,130,0.0,725.355,Комиссия банка
1713,714008715,2024-08-29,256,130,0.0,3626.766,Комиссия банка
1714,714380881,2024-08-21,270,133,0.0,34286.24978880001,Оплата поставщику
1715,714263100,2024-08-21,272,137,0.0,46082.52300480001,Оплата поставщику
1716,714530989,2024-08-21,272,137,0.0,114922.92329280001,Оплата поставщику
1717,714422465,2024-08-21,273,140,0.0,25938.117974400004,Оплата поставщику
1718,714842909,2024-08-21,276,157,5521.47516663956,0.0,Возврат от поставщика
1719,714161411,2024-08-29,313,212,0.0,143000.0,Оплата поставщику
1720,714201988,2024-08-29,317,220,0.0,1861.2,Оплата поставщику
1721,714738424,2024-08-29,561,233,0.0,44660000.0,Депозит
1722,714318516,2024-08-30,169,10,0.0,37808.419,Оплата поставщику
1723,714660295,2024-08-18,84,47,0.0,5127195.405472567,Оплата поставщику
1724,714098715,2024-08-30,234,102,0.0,5280.0,Оплата поставщику
1725,714546464,2024-08-30,256,130,0.0,90.0,Комиссия банка
1726,714778713,2024-08-30,256,130,0.0,144.0,Комиссия банка
1727,714914933,2024-08-30,256,130,0.0,720.0,Комиссия банка
1728,714513554,2024-08-30,256,130,0.0,12825.0,Комиссия банка
1729,714776109,2024-08-30,256,130,0.0,64125.0,Комиссия банка
1730,714584624,2024-08-30,291,182,0.0,16500.0,Оплата поставщику
1731,714922272,2024-08-30,309,207,0.0,15594.920000000002,Оплата поставщику
1732,714669936,2024-08-30,561,233,0.0,39600000.0,Депозит
1733,714329461,2024-08-30,561,233,16212.196000000002,0.0,Прочее поступление
1734,714130902,2024-08-30,561,233,44660000.0,0.0,Депозит
1735,714037501,2024-08-30,608,233,0.0,2640.0,Перечисление подотчетному лицу
1736,714534509,2024-08-23,274,89,0.0,64321.37620800001,Оплата поставщику
1737,714033988,2024-08-23,275,90,0.0,70174.14253440002,Оплата поставщику
1738,714043001,2024-08-31,256,130,0.0,360.0,Комиссия банка
1739,714073905,2024-08-31,321,226,0.0,4400.0,Оплата поставщику
1740,714340142,2024-08-31,561,233,0.0,38500000.0,Депозит
1741,714426931,2024-08-31,561,233,14375.339000000002,0.0,Прочее поступление
1742,714385148,2024-08-31,561,233,39600000.0,0.0,Депозит
1743,714351601,2024-08-19,80,273,0.0,123750.0,Оплата поставщику
1744,714912788,2024-08-19,80,273,0.0,1251250.0,Оплата поставщику
1745,714581667,2024-08-31,346,277,0.0,3800.0,Оплата поставщику
1746,714077525,2024-09-03,256,130,0.0,180.0,Комиссия банка
1747,714012474,2024-09-03,551,175,0.0,2976.7650000000003,Уплата налога
1748,714758246,2024-09-03,561,233,0.0,36630000.0,Депозит
1749,714281794,2024-09-03,561,233,41928.084,0.0,Прочее поступление
1750,714439203,2024-09-03,561,233,38500000.0,0.0,Депозит
1751,714163266,2024-09-04,181,29,0.0,3080.0000000000005,Оплата поставщику
1752,714815897,2024-08-23,89,34,0.0,706966.0466863337,Оплата поставщику
1753,714855483,2024-09-04,249,122,0.0,2376.0,Оплата поставщику
1754,714846707,2024-09-04,256,130,0.0,540.0,Комиссия банка
1755,714704188,2024-09-04,561,233,0.0,36630000.0,Депозит
1756,714092299,2024-09-04,561,233,13297.196000000002,0.0,Прочее поступление
1757,714853566,2024-09-04,561,233,36630000.0,0.0,Депозит
1758,714343739,2024-09-04,501,233,0.0,33000.0,Перечисление подотчетному лицу
1759,714671759,2024-09-04,564,247,0.0,2310.0,Уплата налога
1760,714152370,2024-08-23,75,265,0.0,11874.5,Оплата поставщику
1761,714116337,2024-08-23,75,265,0.0,148431.25,Оплата поставщику
1762,714902407,2024-08-23,80,273,0.0,1100000.0,Оплата поставщику
1763,714701606,2024-09-05,256,130,0.0,90.0,Комиссия банка
1764,714550070,2024-09-05,256,130,0.0,144.0,Комиссия банка
1765,714128498,2024-09-05,256,130,0.0,720.0,Комиссия банка
1766,714633990,2024-09-05,561,233,0.0,34100000.0,Депозит
1767,714927479,2024-09-05,561,233,13297.196000000002,0.0,Прочее поступление
1768,714686094,2024-09-05,561,233,36630000.0,0.0,Депозит
1769,714875012,2024-08-28,586,251,0.0,1350.0,Оплата поставщику
1770,714638559,2024-09-06,256,130,0.0,360.0,Комиссия банка
1771,714799309,2024-09-06,288,179,0.0,1100.0,Оплата поставщику
1772,714210543,2024-09-06,561,233,0.0,33880000.0,Депозит
1773,714242248,2024-09-06,561,233,12378.762,0.0,Прочее поступление
1774,714324640,2024-09-06,561,233,34100000.0,0.0,Депозит
1775,714729017,2024-08-25,79,273,0.0,168657.7436010713,Оплата поставщику
1776,714510635,2024-08-25,80,273,0.0,481250.0,Оплата поставщику
1777,714019068,2024-08-25,80,273,0.0,962500.0,Оплата поставщику
1778,714070948,2024-08-26,216,71,0.0,51842.04000000008,Оплата поставщику
1779,714977270,2024-08-26,214,71,0.0,983592.885,Оплата поставщику
1780,714888970,2024-08-26,216,71,0.0,42855.22800000007,Оплата поставщику
1781,714577759,2024-08-30,215,71,0.0,851997.924,Оплата поставщику
1782,714568845,2024-09-07,256,130,0.0,540.0,Комиссия банка
1783,714889616,2024-09-07,291,182,0.0,16500.0,Оплата поставщику
1784,714167681,2024-09-07,561,233,0.0,27500000.000000004,Депозит
1785,714817567,2024-09-07,561,233,12298.902,0.0,Прочее поступление
1786,714743502,2024-09-07,561,233,33880000.0,0.0,Депозит
1787,714138621,2024-08-30,65,273,0.0,1141716.8615757348,Оплата поставщику
1788,714308957,2024-08-30,65,273,0.0,1965384.0259982292,Оплата поставщику
1789,714530881,2024-08-26,81,275,0.0,462000.0,Оплата поставщику
1790,714601316,2024-09-02,73,14,0.0,184418.0901746725,Оплата поставщику
1791,714442968,2024-09-02,73,14,0.0,334345.01321397384,Оплата поставщику
1792,714000127,2024-09-02,73,14,0.0,978911.1597379914,Оплата поставщику
1793,714657712,2024-09-10,256,130,0.0,990.0,Комиссия банка
1794,714189697,2024-08-29,88,148,0.0,1064474.6354140127,Оплата поставщику
1795,714131727,2024-08-29,87,148,0.0,1438756.5814496644,Оплата поставщику
1796,714701334,2024-08-29,87,148,0.0,2753912.0417181207,Оплата поставщику
1797,714559188,2024-08-29,88,148,0.0,3093629.4091719743,Оплата поставщику
1798,714625158,2024-09-10,501,233,0.0,49964.64000000001,Перечисление подотчетному лицу
1799,714563134,2024-09-10,500,233,0.0,38518.700000000004,Перечисление заработной платы работнику
1800,714392859,2024-09-10,500,233,0.0,65249.602000000006,Перечисление заработной платы работнику
1801,714586287,2024-09-10,562,233,0.0,605000.0,Перевод на другой счет организации
1802,714813484,2024-09-10,561,233,0.0,18480000.0,Депозит
1803,714944717,2024-09-10,561,233,29948.633,0.0,Прочее поступление
1804,714126037,2024-09-10,561,233,27500000.000000004,0.0,Депозит
1805,714801452,2024-09-10,562,233,605000.0,0.0,Перевод с другого счета
1806,714725327,2024-09-10,500,233,0.0,554493.5,Перечисление заработной платы по ведомостям
1807,714946793,2024-08-29,81,275,0.0,462000.0,Оплата поставщику
1808,714217179,2024-09-11,256,130,0.0,180.0,Комиссия банка
1809,714796969,2024-09-11,256,130,0.0,2657.583,Комиссия банка
1810,714115245,2024-09-11,256,130,0.0,11400.003,Комиссия банка
1811,714841272,2024-09-11,256,130,0.0,13287.897,Комиссия банка
1812,714078939,2024-09-11,256,130,0.0,56999.997,Комиссия банка
1813,714123015,2024-09-11,287,176,0.0,5106.97,Оплата поставщику
1814,714820220,2024-09-11,606,233,0.0,550.0,Перечисление подотчетному лицу
1815,714332244,2024-09-11,561,233,0.0,17380000.0,Депозит
1816,714238204,2024-09-11,561,233,6202.196,0.0,Прочее поступление
1817,714089931,2024-09-11,561,233,18480000.0,0.0,Депозит
1818,714834196,2024-09-04,67,76,0.0,62892.28883194333,Оплата поставщику
1819,714606949,2024-08-31,82,76,0.0,1955800.0,Оплата поставщику
1820,714309483,2024-09-12,235,105,0.0,550.0,Комиссия банка
1821,714626814,2024-09-12,235,105,0.0,2750.0,Комиссия банка
1822,714196621,2024-09-04,417,110,0.0,1018474.5599999999,Оплата поставщику
1823,714885086,2024-09-04,417,110,0.0,1323000.0,Оплата поставщику
1824,714800165,2024-09-12,256,130,0.0,144.0,Комиссия банка
1825,714808877,2024-09-12,256,130,0.0,540.0,Комиссия банка
1826,714851170,2024-09-12,256,130,0.0,720.0,Комиссия банка
1827,714484091,2024-09-12,256,130,0.0,762.417,Комиссия банка
1828,714407011,2024-09-12,256,130,0.0,2279.997,Комиссия банка
1829,714728805,2024-09-12,256,130,0.0,3812.103,Комиссия банка
1830,714041569,2024-09-12,256,130,0.0,11400.003,Комиссия банка
1831,714160408,2024-09-12,310,208,0.0,165000.0,Оплата поставщику
1832,714906884,2024-09-12,561,233,0.0,9130000.0,Депозит
1833,714207364,2024-09-12,561,233,5833.014,0.0,Прочее поступление
1834,714853387,2024-09-12,561,233,17380000.0,0.0,Депозит
1835,714682320,2024-09-04,65,273,0.0,2446536.131948003,Оплата поставщику
1836,714800184,2024-09-13,235,105,0.0,550.0,Комиссия банка
1837,714000145,2024-09-13,235,105,0.0,2750.0,Комиссия банка
1838,714760875,2024-09-13,256,130,0.0,180.0,Комиссия банка
1839,714786746,2024-09-13,561,233,0.0,4950000.0,Депозит
1840,714452351,2024-09-13,561,233,3064.1820000000002,0.0,Прочее поступление
